naam, type, uri, functie
Sjoerd Potters,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/potters-sccm-vvd#12,"Secretaris VVD, gemeente Waalwijk"
Ronald van Raak,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#1,"HAVO, St. Odulphuslyceum, Tilburg 1982-1987"
Ronald van Raak,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#2,"VWO, St. Odulphuslyceum, Tilburg 1987-1989"
Ronald van Raak,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#3,"Maatschappijgeschiedenis, Erasmus Universiteit Rotterdam 1989-1995"
Ronald van Raak,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#4,"Filosofie, afstudeerrichting: 'geschiedenis van het denken', Erasmus Universiteit Rotterdam 1993-1996"
Ronald van Raak,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#5,"Promotie geestesweteschappen, Universiteit van Amsterdam, 15 december 2000"
Ronald van Raak,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#6,"Onderzoeker (promotie-onderzoek), Universiteit van Amsterdam 1997-2001"
Ronald van Raak,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#7,"Medewerker wetenschappelijk bureau SP, vanaf april 2000"
Ronald van Raak,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#8,"Docent geschiedenis, Universiteit van Amsterdam, vanaf januari 2001"
Ronald van Raak,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#9,"Eerste Kamerlid SP 2003-2006"
Ronald van Raak,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/raak-aagm-van-sp#10,"Hoofd wetenschappelijk bureau SP"
Jeroen Recourt,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/recourt-j-pvda#1,"Nederlands recht"
Jeroen Recourt,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/recourt-j-pvda#2,"Rechterlijk ambtenaar in opleiding, Amsterdam, vanaf 1999"
Jeroen Recourt,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/recourt-j-pvda#3,"Reclasseringswerker, reclassering Dordrecht 1993-1999"
Jeroen Recourt,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/recourt-j-pvda#4,"Rechter Arrondissementsrechtbank, Amsterdam 2004-2006"
Jeroen Recourt,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/recourt-j-pvda#5,"Rechter Gemeenschappelijk Hof van de Nederlandse Antillen en Aruba, Oranjestad (Aruba), vanaf 2006"
Emile Roemer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roemer-egm-sp#1,"HAVO"
Emile Roemer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roemer-egm-sp#2,"Pedagogische Academie"
Emile Roemer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roemer-egm-sp#3,"Leerkracht basisonderwijs 1985-2002"
Emile Roemer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roemer-egm-sp#4,"Gemeenteraadslid SP, gemeente Boxmeer 1994-2002"
Emile Roemer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roemer-egm-sp#5,"Wethouder gemeente Boxmeer 2002-2006"
Michel Rog,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#1,"HAVO, Pierson College te 's-Hertogenbosch 1985-1990"
Michel Rog,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#2,"Vrije Hogeschool te Driebergen 1990-1991"
Michel Rog,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#3,"Maatschappijleer, Fontys Hogeschool te Tilburg 1991-1997"
Michel Rog,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#4,"Diverse cursussen 1999-2012"
Michel Rog,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#5,"Docent maatschappijleer, Cambreurcollege, Dongen 1998-1999"
Michel Rog,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#6,"Teamleider en vakbondsbestuurder, De Unie, Hoofddorp 1999-2006"
Michel Rog,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#7,"Vice-voorzitter en lid dagelijks bestuur, CNV Onderwijs, Utrecht 2006-2008"
Michel Rog,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rog-mrj-cda#8,"Voorzitter, CNV Onderwijs, Utrecht 2008-2012"
Erik Ronnes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#1,"Mavo Scholengemeenschap Stevensbeek, 1980 - 1985"
Erik Ronnes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#2,"Fysieke Distributie Logistiek, onderwijsschap Venlo 1989 - 1991"
Erik Ronnes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#3,"Declarant / Europese douanewetgeving, Logex, 1994 - 1995"
Erik Ronnes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#4,"CDA - Wethouders leergang, Wethoudersleergang, 2011 - 2012"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#5,"Several logistic responsibilities, Xerox Manufacturing B.V., 1991 - 1995"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#6,"Customs Consultant, Xerox Manufacturing B.V., 1995 - 2000"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#7,"Raadslid Gemeente Boxmeer, 1998 - 2010"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#8,"ICT Support manager, Xerox Manufacturing B.V., 2005 - 2007"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#9,"Business Process Manager, Xerox Manufacturing B.V., 2005 - 2007"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#10,"Stock Audit Manager, Xerox Manufacturing B.V., 2005 - 2007"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#11,"Manager Manager Shared Financial Services, Xerox Manufacturing B.V., 2007 - 2010"
Erik Ronnes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ronnes-hag-cda#12,"Wethouder / Locoburgemeester, Gemeente Boxmeer, april 2010 - mei 2015"
Raymond de Roon,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roon-r-de-pvv#1,"HBS-B"
Raymond de Roon,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roon-r-de-pvv#2,"Nederlands recht"
Raymond de Roon,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roon-r-de-pvv#3,"Wetenschappelijk medewerker, Vrije Universiteit Amsterdam 1974-1980"
Raymond de Roon,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roon-r-de-pvv#4,"Medewerker wetgeving, Ministerie van Binnenlandse Zaken en Koninkrijksrelaties 1980-1983"
Raymond de Roon,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roon-r-de-pvv#5,"Officier van Justitie 1983-2003"
Raymond de Roon,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/roon-r-de-pvv#6,"Advocaat-Generaal 2003-2006"
Arno Rutte,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#1,"VWO, Scholengemeenschap De Bouwmeester, Haaksbergen 1984-1990"
Arno Rutte,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#2,"Farmacie (niet afgerond) 1990-1991"
Arno Rutte,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#3,"Nederlands recht, afgestudeerd Strafrecht, Rijksuniversiteit Groningen 1991-1996"
Arno Rutte,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#4,"Basisleergang organisatieadviseur, SIOO Utrecht 2000"
Arno Rutte,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#5,"Business Strategy Course, Academie voor Management, Groningen 2009"
Arno Rutte,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#6,"Sectormanager strafrecht, Rechtbank Groningen 2002-2007"
Arno Rutte,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#7,"Fulltime gedetacheerd als landelijk projectmanager implementatie, voor een nieuw strafrechtspraak systeem: GPS, namens de Raad voor de Rechtspraak 2005-2006"
Arno Rutte,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#8,"Programmamanager strategie en ontwikkeling, Menzis 2007-2012"
Arno Rutte,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/rutte-acl-vvd#9,"Gemeenteraadslid VVD Groningen 2010-2012"
Diederik Samsom,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/samsom-dm-pvda#1,"Gymnasium 1989"
Diederik Samsom,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/samsom-dm-pvda#2,"Technische Natuurkunde 1997"
Diederik Samsom,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/samsom-dm-pvda#3,"Campaigner Greenpeace 1995-1999"
Diederik Samsom,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/samsom-dm-pvda#4,"Campagneleider Greenpeace 1995-2001"
Diederik Samsom,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/samsom-dm-pvda#5,"Directeur Echte Energie 2002"
Carola Schouten,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schouten-cj-cu#1,"VWO, Altena College Sleeuwijk"
Carola Schouten,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schouten-cj-cu#2,"Bedrijfskunde, Erasmus Universiteit Rotterdam"
Carola Schouten,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schouten-cj-cu#3,"Beleidsmedewerker werk en inkomen, Ministerie van Sociale Zaken en Werkgelegenheid"
Carola Schouten,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schouten-cj-cu#4,"Coördinator beleid, senior beleidsmedewerker financiën en szw, Tweede Kamerfractie ChristenUnie"
Anoushka Schut-Welkzijn,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#1,"VWO, Scholengemeenschap Hugo Grotius, Delft 1981-1988"
Anoushka Schut-Welkzijn,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#2,"Propedeuse en doctoraal bestuurskunde, Erasmus Universiteit Rotterdam 1988-1994"
Anoushka Schut-Welkzijn,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#3,"Post graduate certificate mathematical economics en Master of Science economics, Birkbeck Universiteit, Londen 2000-2003"
Anoushka Schut-Welkzijn,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#4,"Huisvestingsadviseur, Deloitte & Touche ICS Adviseurs 1995-1997"
Anoushka Schut-Welkzijn,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#5,"Senior beleidsmedewerker financiën, coördinator financieel-economisch en sociale zakenbeleid, VVD Tweede Kamerfractie, Den Haag 1997-2000"
Anoushka Schut-Welkzijn,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#6,"Treasurer, Kippington Strollers, Sevenoaks, Verenigd Koninkrijk 2003-2005"
Anoushka Schut-Welkzijn,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#7,"Oprichter en eigenaar e-commerce bedrijf in health en fitness, Sevenoaks, Verenigd Koninkrijk 2003-2007"
Anoushka Schut-Welkzijn,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#8,"Senior economisch beleidsmedewerker, Nederlandse Zorgautoriteit, Utrecht 2005-2010"
Anoushka Schut-Welkzijn,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/schut-welkzijn-vvd#9,"Politiek assistent van Minister van VWS 2010-2012"
Gert-Jan Segers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#1,"Politieke wetenschappen, Rijksuniversiteit Leiden 1988-1994"
Gert-Jan Segers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#2,"Opleiding aan het Hendrik Kraemer Instituut, Utrecht 2000"
Gert-Jan Segers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#3,"Arabische taalles 2000-2003"
Gert-Jan Segers,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#4,"Master of International public policy, Paul H. Nitze School of Advanced International Studies, Graduate School van Johns Hopkins University, Washington DC 2007-2008"
Gert-Jan Segers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#5,"Beleidsmedewerker RPF Tweede Kamerfractie 1994-1999"
Gert-Jan Segers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#6,"Journalist De Ochtenden, EO Radio 1 1999-2000"
Gert-Jan Segers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#7,"Coordinator van een christelijk studie- en toerustingcentrum, GZB, Caïro 2000-2007"
Gert-Jan Segers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#8,"Directeur Mr. G. Groen van Prinstererstichting, Wetenschappelijk instituut van de ChristenUnie 2008-2012"
Gert-Jan Segers,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/segers-gjm-cu#9,"Campagneleider ChristenUnie 2012"
Michiel Servaes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#1,"VWO, Maasland College te Oss 1983-1991"
Michiel Servaes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#2,"Politicologie, Universiteit Leiden 1991-1998"
Michiel Servaes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#3,"Diplomatenopleiding, Ministerie van Buitenlandse Zaken 2003"
Michiel Servaes,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#4,"International Politics, University of Oxford 2011"
Michiel Servaes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#5,"Medewerker VN Hoge Commissaris voor de Mensenrechten, Geneve 1997"
Michiel Servaes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#6,"Consultant bij adviesbureau, Den Haag 1998-2000"
Michiel Servaes,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/servaes-m-pvda#7,"Diplomaat, Ministerie van Buitenlandse Zaken, plaatsingen in Den Haag, Skopje en Londen 2001-2012"
Tjitske Siderius,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#1,"VWO. RKSG Marianum in Groenlo, 1993 1999"
Tjitske Siderius,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#2,"Management, Economie en Recht (MER) aan de Hogeschool van Utrecht, 2000 - 2001"
Tjitske Siderius,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#3,"Personeel en Arbeid aan Hogeschool Windesheim in Zwolle, 2001 - 2005 Utrecht 2000 - 2001"
Tjitske Siderius,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#4,"Master Sociologie aan de Rijksuniversiteit Groningen , 2005 - 2006"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#5,"Medewerker personeelszaken bij Douwe Egberts te Utrecht, 1999 - 2000"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#6,"Medewerker personeelszaken bij Kuiken N.V. te Emmeloord, 2002"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#7,"Consulent bij KLIQ Re-integratie te Zwolle, 2003 - 2004"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#8,"Onderzoek bij Regiopolitie IJsselland te Zwolle, 2005"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#9,"Medewerker informatiecentrum aan Hogeschool Windesheim te Zwolle, 2005 - 2006"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#10,"Onderwijscoördinator aan de Vrije Universiteit te Amsterdam, 2006 - 2008"
Tjitske Siderius,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/siderius-te-sp#11,"Beleidsmedewerker Sociale Zaken bij de SP Tweede Kamerfractie te Den Haag, 2008 - 2013"
Sjoerd Sjoerdsma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#1,"Gymnasium, Trevianum, Sittard 1993-1999"
Sjoerd Sjoerdsma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#2,"Bachelor sociologie, politicologie en geschiedenis, Universiteit Utrecht 1999-2002"
Sjoerd Sjoerdsma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#3,"Master internationale betrekkingen, London School of Economics and Political Science 2002-2003"
Sjoerd Sjoerdsma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#4,"Redacteur en freelance schrijver, MacFan 1999-2004"
Sjoerd Sjoerdsma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#5,"Onderzoeker, Economisch Instituut, Universiteit Utrecht 2002"
Sjoerd Sjoerdsma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#6,"Marketing medewerker, Feral Interactive, Londen 2002-2003"
Sjoerd Sjoerdsma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#7,"Rijkstrainee, Ministerie van Verkeer & Waterstaat en Buitenlandse Zaken 2003-2005"
Sjoerd Sjoerdsma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/sjoerdsma-sw-d66#8,"Diplomaat, Taskforce Soedan, Directie West- en Midden-Europa, Ambassade Kabul, Afghanistan, Vertegenwoordiging Ramallah, Palestijnse Gebieden, Ministerie van Buitenlandse Zaken 2005-2012"
Eric Smaling,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#1,"Master Tropische bodemwetenschap / bodemvruchtbaarheidmanagement / onderzoek naar grondbewerkingssystemen / ontwikkelingseconomie, Universiteit Wageningen 1982"
Eric Smaling,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#2,"Promotie, onderzoek naar een agro-ecologisch framework voor geintegreerd voedingsmanagement, in het bijzonder gericht op Kenia, Universiteit Wageningen 1993"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#3,"Hoofd, Afdeling Internationale samenwerking, Winand Staring Centrum voor geintegreerd bodem en water onderzoek (SC-DLO), Wageningen (tegenwoordig: Alterra) 1993-1996"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#4,"Onderzoeksleider, DLO programma North-South 1997"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#5,"Professor Bodemwetenschap (60%) en North-South Coordinator (40%), Universiteit Wageningen en Onderzoekscentrum 1998-2002"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#6,"Freelance consultant 2002-2013"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#7,"Professor Duurzame agricultuur, Faculteit Geografische informatie wetenschap en Wereld observatie (ITC), Universiteit Twente te Enschede 2004-2013"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#8,"Eerste Kamerlid, SP 2007-2013"
Eric Smaling,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/smaling-ema-sp#9,"Directeur, Afdeling Ontwikkelingsbeleid & Uitvoering, Koninklijk Instituut voor de Tropen (KIT), Amsterdam 2011-2012"
Kees van der Staaij,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#1,"VWO, Reformatorische Van Lodensteinscholengemeenschap, Amersfoort 1980-1986"
Kees van der Staaij,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#2,"Rechten: staats- en bestuursrecht, Rijksuniversiteit Leiden 1986-1990"
Kees van der Staaij,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#3,"Rechten: vrije studierichting, Rijksuniversiteit Leiden 1991"
Kees van der Staaij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#4,"(Aankomend) stafjurist, stafafdeling bestuursrechtspraak, Kamer voor centrale-overheidszaken, Raad van State, vanaf 1992"
Kees van der Staaij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#5,"Stafjurist, stafafdeling bestuursrechtspraak, Kamer voor lagere-overheidszaken, Raad van State, tot april 1996"
Kees van der Staaij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#6,"Adjunct chefjurist, afdeling bestuursrechtspraak, Raad van State 1996-1998"
Kees van der Staaij,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/staaij-cg-van-der-sgp#7,"Tweede Kamerlid, sinds 1998"
Karin Straus,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/straus-kcj-vvd#1,"Atheneum-A, Lyceum Schondeln, Roermond 1984-1989"
Karin Straus,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/straus-kcj-vvd#2,"Bestuurs- en organisatiewetenschappen (doctoraal), Katholieke Universiteit Nijmegen 1989-1994"
Karin Straus,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/straus-kcj-vvd#3,"Young executives program, Universiteit Nyenrode 1997-2000"
Karin Straus,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/straus-kcj-vvd#4,"Diverse cursussen, DSM Business Academy"
